Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
8310,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-2.258669,0.2,0.017611196178711985,0.9708108108108106,0.04501422107835428,0.0,3.7379684748720994e-06,4.5104300592408673e-13,0.0,0.0,0.4292031270406926,0.8347703937822877
8311,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-1.2580764,0.6,0.015327205431914681,0.9618018018018014,0.07290389998014651,0.2417582417582418,5.131576517457662e-06,8.21941117920788e-13,0.0,0.0,0.0,0.0
8312,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.0307105,0.2,0.017611196178711985,0.9708108108108106,0.08101727266375358,0.0,1.5751975265484912e-05,2.7741950844607397e-12,0.0,0.0,0.0,0.0
8313,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.0646809,0.2,0.017611196178711985,0.9708108108108106,0.008521782015176295,0.0,7.126248252918387e-07,3.074296086214181e-12,0.0,0.0,0.0,0.1064810964170525
8314,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.0110484,0.2,0.017611196178711985,0.9708108108108106,0.061356473855483436,0.0,1.4617933516544537e-05,4.601342776347207e-13,0.0,0.0,0.0,0.0
8315,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-1.1296095,0.2,0.017611196178711985,0.9708108108108106,0.07038341233538267,0.0,9.022443185280893e-06,8.785785060630901e-13,0.0,0.0,0.1095397130436405,0.0
8316,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.0110484,0.2,0.017611196178711985,0.9708108108108106,0.061356473855483436,0.0,1.4617933516544537e-05,4.601342776347207e-13,0.0,0.0,0.0,0.0
8317,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-0.9998943,0.2,0.017611196178711985,0.9708108108108106,0.05021238768902174,0.0,4.529063037789351e-06,1.5320674002775792e-13,0.0,0.0,0.0,0.0
8318,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-0.97827953,0.2,0.017611196178711985,0.9708108108108106,0.02860040744483235,0.0,1.7716582036238203e-06,2.2441699937243338e-14,0.0,0.0,0.0,0.0
8319,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.6160861,0.2,0.017611196178711985,0.9708108108108106,0.02827836681299706,0.0,1.571877513604807e-06,1.8281731336993374e-10,0.0,0.0,0.0,0.6381287717060818
8320,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-1.0469041,0.2,0.017611196178711985,0.9708108108108106,0.09720648069937718,0.0,2.025604759446316e-05,1.4616378991370895e-12,0.0,0.0,0.0,0.0
8321,58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,-2.3064263,0.1,0.01770567977488524,0.9978378378378377,0.04292176831085045,0.3296703296703296,3.888836965747407e-06,1.3003783078451053e-13,0.0,0.0,0.0,0.9572393652906004
8322,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.3781978,0.1,0.01770567977488524,0.9978378378378377,0.07189341207942126,0.3296703296703296,4.299652319666265e-05,6.106930396909259e-14,0.0,0.0,0.0,0.0
8323,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-2.3791575,0.1,0.01770567977488524,0.9978378378378377,0.03778239205004906,0.3296703296703296,9.464012152516133e-06,1.4379505298014026e-15,0.14501715302189658,0.0,0.8900871317424482,0.0
8324,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.3497667,0.1,0.01770567977488524,0.9978378378378377,0.04349378777295858,0.3296703296703296,1.158481538280054e-05,1.3467367656730084e-12,0.0,0.0,0.0,0.0
8325,8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,-2.042941,0.3,0.00573865570292853,0.9999999999999999,0.09471831001022507,0.5824175824175826,7.993710361621505e-06,8.745139066550341e-13,0.1418124320585038,0.0,0.23087113084687577,0.0
8326,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-1.3512812,0.1,0.01770567977488524,0.9978378378378377,0.045014221078354275,0.3296703296703296,5.571333250494697e-06,6.935550771257838e-13,0.0,0.0,0.0,0.0
8327,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-1.3088607,0.1,0.01770567977488524,0.9978378378378377,0.0025985967413650933,0.3296703296703296,6.719582916557336e-07,5.4921688649079215e-15,0.0,0.0,0.0,0.0
8328,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.3925277,0.1,0.01770567977488524,0.9978378378378377,0.08624755489321814,0.3296703296703296,1.882153742756956e-05,6.172983596283326e-13,0.0,0.0,0.0,0.0
8329,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-2.2486615,0.5,0.00014911052827026872,0.9954954954954952,0.10971966439578634,0.7252747252747254,2.908273326218789e-07,1.7850730497162778e-12,0.41835020400096,0.0,0.0,0.0
8330,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.148994,0.6,0.015327205431914681,0.9618018018018014,0.06272776931232374,0.2417582417582418,1.5870277910588998e-06,2.174161179834249e-13,0.6210523343639264,0.7199551271999132,0.0,0.0
8331,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.148994,0.6,0.015327205431914681,0.9618018018018014,0.06272776931232374,0.2417582417582418,1.5870277910588998e-06,2.174161179834249e-13,0.6210523343639264,0.7199551271999132,0.0,0.0
8332,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.759688,0.6,0.015327205431914681,0.9618018018018014,0.08624755489321817,0.2417582417582418,4.885656346561655e-06,8.889576571223726e-13,0.48826818008555334,0.0,0.0,0.0
8333,f5850315-552a-440f-9871-173212ad467f.csv,-1.9371945,0.6,0.015327205431914681,0.9618018018018014,0.1139741078315733,0.2417582417582418,9.928958939683165e-06,1.3794299798220957e-12,0.6380430025553061,0.0,0.0,0.0
8334,85653d39-0e18-411e-abcd-689056140d21.csv,-1.5170797,0.6,0.015327205431914681,0.9618018018018014,0.10203438171737661,0.2417582417582418,6.230243456300292e-06,9.986513644007144e-13,0.22987166998432934,0.0,0.0,0.0
8335,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.3029007,0.6,0.015327205431914681,0.9618018018018014,0.11772267813945195,0.2417582417582418,1.0637071302038213e-05,1.975992762302873e-12,0.0,0.0,0.0,0.0
8336,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.7391752,0.6,0.015327205431914681,0.9618018018018014,0.08117338299794827,0.2417582417582418,3.992116188481392e-06,6.075161898528615e-13,0.4728304603786371,0.0,0.0,0.0
8337,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.3062514,0.6,0.015327205431914681,0.9618018018018014,0.1210788334081887,0.2417582417582418,5.123348974508785e-06,9.43816230403442e-13,0.0,0.0,0.0,0.0
8338,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-1.7834301,0.6,0.015327205431914681,0.9618018018018014,0.09374343955075101,0.2417582417582418,8.629659560927413e-06,3.04771417614394e-12,0.5045106094616916,0.0,0.0,0.0
8339,10595ac6-509a-49eb-8e4b-6c454977e095.csv,-1.4203361,0.6,0.015327205431914681,0.9618018018018014,0.05662136274348389,0.2417582417582418,7.014614631680352e-07,1.435617756162944e-13,0.1785467225728121,0.0,0.0,0.0
8340,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-1.9387698,0.6,0.015327205431914681,0.9618018018018014,0.045014221078354275,0.2417582417582418,5.992895152728314e-06,3.3002779709315157e-13,0.7085821580336849,0.0,0.0,0.0
8341,f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,-1.8174113,0.5,0.00014911052827026872,0.9954954954954952,0.09681871318503912,0.7252747252747254,1.361694599740424e-06,9.497192437388228e-13,0.0,0.0,0.0,0.0
8342,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-2.2486615,0.5,0.00014911052827026872,0.9954954954954952,0.10971966439578634,0.7252747252747254,2.908273326218789e-07,1.7850730497162778e-12,0.41835020400096,0.0,0.0,0.0
8343,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-2.959455,0.5,0.00014911052827026872,0.9954954954954952,0.0693816729986256,0.7252747252747254,4.2980756774121807e-07,1.5594773298602627e-12,0.7560388519475386,0.0,0.22745676063958803,0.18598611919746413
8344,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-2.550598,0.5,0.00014911052827026872,0.9954954954954952,0.0722181012491154,0.7252747252747254,1.697157260183515e-07,2.3887518960114e-13,0.0,0.0,0.0,0.7577883131405547
8345,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-1.5972033,0.4,0.0,0.9663063063063057,0.08485346523272383,0.01098901098901095,1.8769308847297217e-07,7.273548907277896e-13,0.27273304815552074,0.0,0.0,0.26232129159851025
8346,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-0.9795077,0.4,0.0,0.9663063063063057,0.00221198211997738,0.01098901098901095,3.677929157779678e-07,2.3014735982755784e-13,0.0,0.0,0.0,0.0
8347,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.0087295,0.4,0.0,0.9663063063063057,0.08230713456968472,0.01098901098901095,6.66128334295704e-06,7.096087965133113e-13,0.0,0.0,0.9491202865832044,0.0
8348,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.0583146,0.4,0.0,0.9663063063063057,0.08101727266375355,0.01098901098901095,1.9971182512042405e-06,2.906920857891569e-12,0.0,0.0,0.0,0.0
8349,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-1.2824177,0.4,0.0,0.9663063063063057,0.11821672992010243,0.01098901098901095,1.378254795159477e-05,6.584350354255303e-12,0.0,0.0,0.0,0.1868917907344257
8350,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.429214,0.4,0.0,0.9663063063063057,0.061356473855483436,0.01098901098901095,5.225105920685902e-06,1.1870493481724502e-12,0.0,0.0,0.0,0.39055698799523136
8351,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.0087295,0.4,0.0,0.9663063063063057,0.08230713456968472,0.01098901098901095,6.66128334295704e-06,7.096087965133113e-13,0.0,0.0,0.9491202865832044,0.0
8352,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.0583146,0.4,0.0,0.9663063063063057,0.08101727266375355,0.01098901098901095,1.9971182512042405e-06,2.906920857891569e-12,0.0,0.0,0.0,0.0
8353,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6750779,0.4,0.0,0.9663063063063057,0.10365445757106945,0.01098901098901095,9.072877661217056e-06,1.202008349441537e-12,0.0,0.0,0.5941190738287591,0.0
8354,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.4230884,0.4,0.0,0.9663063063063057,0.11772267813945195,0.01098901098901095,1.108525492357861e-05,1.919988296225335e-12,0.0,0.0,0.3280594063100547,0.0
8355,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.0087295,0.4,0.0,0.9663063063063057,0.08230713456968472,0.01098901098901095,6.66128334295704e-06,7.096087965133113e-13,0.0,0.0,0.9491202865832044,0.0
8356,6fffd62f-739b-4202-973d-df2d07470d87.csv,-1.0320133,0.4,0.0,0.9663063063063057,0.05471602617962467,0.01098901098901095,1.9868972508258097e-06,4.007743364471296e-13,0.0,0.0,0.0,0.0
8357,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.0207903,0.4,0.0,0.9663063063063057,0.04349378777295858,0.01098901098901095,1.2653199889529301e-06,1.8112013732130475e-12,0.0,0.0,0.0,0.0
8358,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.0583146,0.4,0.0,0.9663063063063057,0.08101727266375355,0.01098901098901095,1.9971182512042405e-06,2.906920857891569e-12,0.0,0.0,0.0,0.0
8359,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-1.5467426,0.4,0.0,0.9663063063063057,0.045014221078354275,0.01098901098901095,7.040710802909449e-07,3.7504555940768556e-13,0.0,0.0,0.5244323376308375,0.0
8360,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.462781,0.6,0.015327205431914681,0.9618018018018014,0.050212387689021754,0.2417582417582418,6.3971864746535e-08,1.4212339322403392e-13,0.22740107012268293,0.0,0.0,0.0
8361,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.4748269,0.1,0.01770567977488524,0.9978378378378377,0.00221198211997738,0.3296703296703296,1.0540316121993707e-06,2.930807561429864e-13,0.0,0.0,0.16635259436162472,0.0
8362,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.4748269,0.1,0.01770567977488524,0.9978378378378377,0.00221198211997738,0.3296703296703296,1.0540316121993707e-06,2.930807561429864e-13,0.0,0.0,0.16635259436162472,0.0
8363,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-0.42040816,0.9,1.0000000000000004,0.0,0.03597020252534897,0.5384615384615383,1.4905353848883212e-05,5.09882092331669e-13,0.7208716276311888,0.0,0.0,0.325089874037724
8364,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-1.3665892,0.1,0.01770567977488524,0.9978378378378377,0.06030557477982579,0.3296703296703296,2.2265072223982093e-05,1.0364394052979923e-14,0.0,0.0,0.0,0.0
8365,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-0.15351051,0.9,1.0000000000000004,0.0,0.06116292685810552,0.5384615384615383,3.8320469848918296e-05,2.1961509592456124e-12,0.4265455366848785,0.0,0.14154710151687594,0.18575508054007597
8366,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0.24935834,0.9,1.0000000000000004,0.0,0.030439787026972122,0.5384615384615383,1.1025958623148257e-05,2.5663939338451765e-13,0.28877782954272724,0.0,0.0,0.0929514726404022
8367,6fffd62f-739b-4202-973d-df2d07470d87.csv,-0.27623832,0.9,1.0000000000000004,0.0,0.023775744593934552,0.5384615384615383,9.088770954390858e-06,3.685804228431867e-13,0.7259963576299182,0.0,0.18799559676847585,0.0
8368,c5c103dc-1812-474c-8d40-03e844585f5b.csv,0.14722414,0.9,1.0000000000000004,0.0,0.045343998796350996,0.5384615384615383,2.6495787157509716e-05,2.669776495250168e-12,0.2832719212796295,0.0,0.0,0.18567190662341623
8369,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,0.44645527,0.9,1.0000000000000004,0.0,0.02702273695928329,0.5384615384615383,8.895133738039903e-06,1.3558498945362505e-13,0.0,0.0,0.18805157005056253,0.0
8370,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-0.20747988,0.9,1.0000000000000004,0.0,0.03728899461404606,0.5384615384615383,1.5986695829375255e-05,5.721591334387609e-13,0.4263831829796846,0.0,0.188116872212997,0.21721330413004705
8371,364b9911-6859-464e-a5e3-41149f8e2986.csv,0.12488747,0.9,1.0000000000000004,0.0,0.04277884553801271,0.5384615384615383,3.45325380794539e-05,2.5655033331642587e-12,0.4938376180593791,0.0,0.0,0.0
8372,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-0.022526827,0.9,1.0000000000000004,0.0,0.04430220302095392,0.5384615384615383,2.097709930849395e-05,1.1805935918243013e-12,0.45406096028687193,0.0,0.0,0.18568114816971176
8373,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-0.42040816,0.9,1.0000000000000004,0.0,0.03597020252534897,0.5384615384615383,1.4905353848883212e-05,5.09882092331669e-13,0.7208716276311888,0.0,0.0,0.325089874037724
8374,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-0.25330976,0.9,1.0000000000000004,0.0,0.058833311307325505,0.5384615384615383,3.795514157167816e-05,1.92939193957881e-12,0.4629762963590417,0.0,0.18797693900778029,0.20502370456624802
8375,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-0.20924109,0.9,1.0000000000000004,0.0,0.05412405999166911,0.5384615384615383,2.874783238316041e-05,8.588847162517296e-13,0.6106264029477786,0.0,0.20600033583969252,0.0
8376,1fe45385-e790-4855-a2fe-7284313ec322.csv,-0.21920645,0.9,1.0000000000000004,0.0,0.030124189173204356,0.5384615384615383,1.4383593521911205e-05,5.340162469187821e-13,0.47755283554275546,0.0,0.0,0.3730534993115048
8377,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-2.1826246,0.1,0.01770567977488524,0.9978378378378377,0.0579113181272218,0.3296703296703296,1.0485351061033207e-05,5.528514777875972e-13,0.0,0.0,0.8184413306714928,0.0
8378,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.3529927,0.1,0.01770567977488524,0.9978378378378377,0.04671852043595873,0.3296703296703296,1.274112948901912e-05,0.0,0.0,0.0,0.0,0.0
8379,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-1.3756557,0.1,0.01770567977488524,0.9978378378378377,0.0693816729986256,0.3296703296703296,1.2642217750401256e-05,7.763792027676125e-13,0.0,0.0,0.0,0.0
8380,1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,-1.330684,0.1,0.01770567977488524,0.9978378378378377,0.024415267016874315,0.3296703296703296,7.296398914691974e-06,0.0,0.0,0.0,0.0,0.0
8381,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-2.5419066,0.5,0.00014911052827026872,0.9954954954954952,0.02827836681299706,0.7252747252747254,7.421642415210869e-06,7.611040945114899e-11,0.10985698756229441,0.0,0.6831725656286732,0.0
8382,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-2.252849,0.5,0.00014911052827026872,0.9954954954954952,0.10212214299674494,0.7252747252747254,1.8749374265933962e-06,4.87868587092697e-13,0.0,0.0,0.2443047185476799,0.18582901291044018
8383,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.067817,0.5,0.00014911052827026872,0.9954954954954952,0.014844378782437138,0.7252747252747254,9.855472847516362e-07,1.8854332493325409e-13,0.33238038767241257,0.0,0.0,0.0
8384,1fe45385-e790-4855-a2fe-7284313ec322.csv,-3.4840305,0.5,0.00014911052827026872,0.9954954954954952,0.06723538420501521,0.7252747252747254,1.1172785833137414e-06,5.618050037944643e-13,0.7437705589202772,0.0,0.9524320391066664,0.0
8385,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.8190446,0.5,0.00014911052827026872,0.9954954954954952,0.09844678738337903,0.7252747252747254,6.573136275118422e-06,7.266698524839017e-13,0.0,0.0,0.0,0.0
8386,f5850315-552a-440f-9871-173212ad467f.csv,-1.9440148,0.5,0.00014911052827026872,0.9954954954954952,0.1139741078315733,0.7252747252747254,2.908400181302781e-06,1.4779854937644131e-12,0.0,0.0,0.1094464242401627,0.0
8387,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.7819002,0.5,0.00014911052827026872,0.9954954954954952,0.06130605096775787,0.7252747252747254,2.873659653221525e-06,7.337782860458899e-13,0.0,0.0,0.0,0.0
8388,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-2.1487026,0.5,0.00014911052827026872,0.9954954954954952,0.04349378777295858,0.7252747252747254,2.7860200109018636e-06,1.7506755732655372e-12,0.0,0.0,0.0,0.38461467372720803
8389,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-1.6188748,0.8,0.29358815625972645,0.40540540540540526,0.014044515555329033,1.0,3.3314118710363165e-06,9.434370879122506e-14,0.5517273022461282,0.0,0.0,0.0
8390,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.098959,0.8,0.29358815625972645,0.40540540540540526,0.04582417751172812,1.0,3.5207214722171355e-05,2.4512441470763138e-11,0.0,0.0,0.0,0.0
8391,e363b1f3-f503-48b4-b87c-98fe07632c02.csv,-2.125295,0.5,0.00014911052827026872,0.9954954954954952,-0.0018967869398388267,0.7252747252747254,1.3664245307904223e-08,4.207785350762209e-15,0.0,0.0,0.14117394630296473,0.26542645115380703
8392,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-1.9685698,0.8,0.29358815625972645,0.40540540540540526,0.08051927803715034,1.0,4.186969413963324e-05,6.2265284030291015e-12,0.0,0.0,0.0,0.8349090169767206
8393,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.7948831,0.2,0.017611196178711985,0.9708108108108106,0.1210788334081887,0.0,2.2368713893649955e-05,6.042987428969037e-13,0.7241045840215719,0.0,0.0,0.0
8394,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.4997007,0.7,0.026876499138208998,0.9594594594594591,0.1210788334081887,0.10989010989010994,1.2843738185325936e-05,9.05388834532827e-13,0.15640308895571273,0.0,0.0,0.18510817229938914
8395,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-1.8316749,0.8,0.29358815625972645,0.40540540540540526,0.043392673548421315,1.0,9.79084857701666e-06,1.2765075811710535e-12,0.7351728714017478,0.0,0.0,0.0
8396,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.3601472,0.8,0.29358815625972645,0.40540540540540526,0.05528724269134121,1.0,3.453206689858121e-05,2.8137290245222525e-12,0.2517258904747787,0.0,0.0,0.0
8397,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.0087295,0.4,0.0,0.9663063063063057,0.08230713456968472,0.01098901098901095,6.66128334295704e-06,7.096087965133113e-13,0.0,0.0,0.9491202865832044,0.0
8398,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-1.3650123,0.6,0.015327205431914681,0.9618018018018014,0.07185544331179941,0.2417582417582418,3.0606822150317376e-06,2.2475549664730596e-12,0.1079863905241907,0.0,0.0,0.0
8399,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.7391752,0.6,0.015327205431914681,0.9618018018018014,0.08117338299794827,0.2417582417582418,3.992116188481392e-06,6.075161898528615e-13,0.4728304603786371,0.0,0.0,0.0
8400,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-1.3650123,0.6,0.015327205431914681,0.9618018018018014,0.07185544331179941,0.2417582417582418,3.0606822150317376e-06,2.2475549664730596e-12,0.1079863905241907,0.0,0.0,0.0
8401,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-1.3491772,0.6,0.015327205431914681,0.9618018018018014,0.08849509932650942,0.2417582417582418,6.130643068696532e-06,1.8299935774817947e-12,0.07550859062866178,0.0,0.0,0.0
8402,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.216359,0.6,0.015327205431914681,0.9618018018018014,0.08230713456968472,0.2417582417582418,6.671178141283454e-06,9.4752703007371e-13,0.0,0.0,0.948877735694162,0.0
8403,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.2920897,0.6,0.015327205431914681,0.9618018018018014,0.10691631530456355,0.2417582417582418,5.9949429773628625e-06,9.716231459698198e-13,0.0,0.0,0.0,0.0
8404,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-2.2630436,0.6,0.015327205431914681,0.9618018018018014,0.10212214299674494,0.2417582417582418,3.89164592866039e-06,5.103337692953091e-13,0.0,0.0,0.0,0.9757501825205394
8405,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-1.8312328,0.8,0.29358815625972645,0.40540540540540526,0.06465793262291783,1.0,1.541415670209193e-05,5.201950046953942e-13,0.7134598280462496,0.0,0.0,0.0
8406,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.0853753,0.8,0.29358815625972645,0.40540540540540526,0.03227137918874681,1.0,4.303403644418857e-06,1.4566053097048004e-13,0.0,0.0,0.0,0.0
8407,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-1.9080753,0.8,0.29358815625972645,0.40540540540540526,0.05366750479587288,1.0,1.4992431698714512e-05,9.001524653753645e-13,0.8012931825561532,0.0,0.0,0.0
8408,f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,-1.2169689,0.8,0.29358815625972645,0.40540540540540526,0.05687065367297348,1.0,1.5075214553486643e-05,8.75338082386917e-13,0.0,0.0,0.10698359982834861,0.0
8409,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.4606047,0.8,0.29358815625972645,0.40540540540540526,0.06687240269067574,1.0,2.4787702127052284e-05,2.1117511967257195e-12,0.08335098047520223,0.0,0.0,0.25725692422856195
8410,6fffd62f-739b-4202-973d-df2d07470d87.csv,-1.6546452,0.8,0.29358815625972645,0.40540540540540526,0.03405603830091584,1.0,6.912694583181478e-06,3.768620199855511e-13,0.5674826705066848,0.0,0.0,0.0
8411,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-1.8259737,0.8,0.29358815625972645,0.40540540540540526,0.02820761370072959,1.0,7.94465318389272e-06,3.2372110902281487e-13,0.5397272457752742,0.0,0.0,0.20493128910329275
8412,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-1.2695285,0.8,0.29358815625972645,0.40540540540540526,0.001846157921564972,1.0,5.972761233349468e-07,1.544361439714046e-14,0.21458218626911185,0.0,0.0,0.0
8413,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-1.8801352,0.4,0.0,0.9663063063063057,0.03778239205004905,0.01098901098901095,8.998467327978882e-06,3.880605942429254e-14,0.0,0.0,0.865048416889005,0.0
8414,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-1.4793752,0.4,0.0,0.9663063063063057,0.09720648069937718,0.01098901098901095,5.643876982565261e-06,2.0331712290780653e-12,0.40486778761311815,0.0,0.0,0.0
8415,6fffd62f-739b-4202-973d-df2d07470d87.csv,-1.0320133,0.4,0.0,0.9663063063063057,0.05471602617962467,0.01098901098901095,1.9868972508258097e-06,4.007743364471296e-13,0.0,0.0,0.0,0.0
8416,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.4230884,0.4,0.0,0.9663063063063057,0.11772267813945195,0.01098901098901095,1.108525492357861e-05,1.919988296225335e-12,0.0,0.0,0.3280594063100547,0.0
8417,77852396-f4a2-4d47-a864-8723417d9591.csv,-0.9858179,0.4,0.0,0.9663063063063057,0.008521782015176293,0.01098901098901095,8.166108195704439e-07,1.5395457025449673e-12,0.0,0.0,0.0,0.0
8418,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-3.1199422,0.4,0.0,0.9663063063063057,0.03399633234791666,0.01098901098901095,0.9999965371830326,2.09019772324924e-13,0.5815439131478266,0.0,0.0,0.527110076057926
8419,2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,-1.352961,0.4,0.0,0.9663063063063057,0.09449766643321425,0.01098901098901095,7.58931031635908e-06,2.051033922063007e-12,0.1846879279431903,0.0,0.0,0.09647250177899766
8420,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.0386019,0.4,0.0,0.9663063063063057,0.06130605096775788,0.01098901098901095,5.642209727187723e-07,7.633944699404597e-13,0.0,0.0,0.0,0.0
8421,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0.24935834,0.9,1.0000000000000004,0.0,0.030439787026972122,0.5384615384615383,1.1025958623148257e-05,2.5663939338451765e-13,0.28877782954272724,0.0,0.0,0.0929514726404022
8422,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-0.9325478,0.9,1.0000000000000004,0.0,0.04745447120876241,0.5384615384615383,2.1283928668228437e-05,5.254651860226372e-13,0.43259497691753845,0.0,0.18783700580256357,0.926178528191337
8423,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-0.28988287,0.9,1.0000000000000004,0.0,0.026097543961947405,0.5384615384615383,1.1841753936999683e-05,5.990317974679914e-13,0.6452006832973332,0.0,0.0,0.2801112682173981
