filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy,reidentification_mean,reidentification_standard_error,reidentification_attack_duration,avg_time_per_reidentification_attack_run,allocated_memory_MiB
MAC000067.csv,0,2011-12-09 to 2012-01-21,375.58,0.90,8.562933,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000152.csv,0,2011-11-23 to 2012-01-05,566.26,0.90,9.099137,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000049.csv,0,2011-12-08 to 2012-01-20,1922.77,0.20,9.606498,7.844289,0.007513,0.000194,150.174340,0.150174,107.00
MAC000152.csv,2,2012-02-16 to 2012-03-30,347.56,0.50,8.555983,2.026394,0.000000,0.000000,14.832863,0.014833,126.00
MAC000192.csv,6,2012-08-10 to 2012-09-22,312.24,0.60,8.064032,1.062330,0.000000,0.000000,14.798131,0.014798,113.00
MAC000190.csv,8,2012-11-03 to 2012-12-16,292.69,0.80,8.289747,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000207.csv,0,2011-11-29 to 2012-01-11,713.39,0.80,8.911636,0.170721,0.000000,0.000000,14.854397,0.014854,93.00
MAC000218.csv,8,2012-11-06 to 2012-12-18,699.49,0.80,9.137510,0.110232,0.000000,0.000000,14.854397,0.014854,93.00
MAC000248.csv,3,2012-04-09 to 2012-05-22,610.50,0.80,8.799812,0.253587,0.000000,0.000000,14.854397,0.014854,93.00
MAC000033.csv,6,2012-08-19 to 2012-10-01,316.60,0.90,8.570304,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000187.csv,2,2012-02-21 to 2012-04-04,384.06,0.10,8.705369,6.005051,0.010037,0.000157,153.111110,0.153111,118.00
MAC000055.csv,8,2012-11-14 to 2012-12-27,619.30,0.20,8.885072,6.102154,0.007513,0.000194,150.174340,0.150174,107.00
MAC000185.csv,4,2012-05-15 to 2012-06-26,227.32,0.30,7.465038,4.284496,0.004938,0.000193,148.197469,0.148197,123.00
MAC000207.csv,5,2012-06-30 to 2012-08-11,491.74,0.40,8.445124,2.567275,0.002475,0.000158,147.637229,0.147637,116.00
MAC000256.csv,9,2012-12-23 to 2013-02-04,1406.98,0.50,9.392671,3.219406,0.000000,0.000000,14.832863,0.014833,126.00
MAC000209.csv,8,2012-11-05 to 2012-12-18,130.21,0.60,7.513468,0.999362,0.000000,0.000000,14.798131,0.014798,113.00
MAC000015.csv,4,2012-05-25 to 2012-07-06,441.83,0.70,8.343541,1.103005,0.000000,0.000000,14.794535,0.014795,98.00
MAC000174.csv,3,2012-04-01 to 2012-05-14,892.09,0.90,9.330022,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000152.csv,4,2012-05-12 to 2012-06-23,460.76,0.10,8.806519,6.196503,0.010037,0.000157,153.111110,0.153111,118.00
MAC000209.csv,1,2012-01-12 to 2012-02-23,128.29,0.20,7.652607,4.300992,0.007513,0.000194,150.174340,0.150174,107.00
MAC000244.csv,6,2012-08-14 to 2012-09-26,279.19,0.40,8.246509,1.495735,0.002475,0.000158,147.637229,0.147637,116.00
MAC000170.csv,4,2012-05-14 to 2012-06-25,522.54,0.60,8.744750,2.013898,0.000000,0.000000,14.798131,0.014798,113.00
MAC000187.csv,1,2012-01-10 to 2012-02-21,394.78,0.60,8.795158,2.232353,0.000000,0.000000,14.798131,0.014798,113.00
MAC000198.csv,3,2012-04-04 to 2012-05-17,278.10,0.60,8.513262,1.849199,0.000000,0.000000,14.798131,0.014798,113.00
MAC000246.csv,1,2012-01-15 to 2012-02-26,542.34,0.60,8.706491,2.493734,0.000000,0.000000,14.798131,0.014798,113.00
MAC000186.csv,4,2012-05-17 to 2012-06-28,95.48,0.90,6.831375,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000203.csv,0,2011-11-29 to 2012-01-11,335.04,0.20,8.690843,5.734843,0.007513,0.000194,150.174340,0.150174,107.00
MAC000033.csv,7,2012-10-01 to 2012-11-12,281.25,0.50,8.354606,1.584823,0.000000,0.000000,14.832863,0.014833,126.00
MAC000192.csv,6,2012-08-10 to 2012-09-22,312.24,0.50,8.064032,1.308009,0.000000,0.000000,14.832863,0.014833,126.00
MAC000055.csv,1,2012-01-21 to 2012-03-03,641.02,0.90,8.791961,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000199.csv,2,2012-02-22 to 2012-04-04,273.44,0.90,8.089569,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000209.csv,7,2012-09-24 to 2012-11-05,116.01,0.90,7.295454,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000274.csv,2,2012-02-29 to 2012-04-12,1651.30,0.90,9.571754,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000256.csv,5,2012-07-05 to 2012-08-17,872.10,0.10,9.232861,6.726313,0.010037,0.000157,153.111110,0.153111,118.00
MAC000248.csv,0,2011-12-03 to 2012-01-15,599.96,0.20,9.078544,6.384807,0.007513,0.000194,150.174340,0.150174,107.00
MAC000049.csv,9,2012-12-26 to 2013-02-07,1633.76,0.30,9.484247,7.416492,0.004938,0.000193,148.197469,0.148197,123.00
MAC000180.csv,2,2012-02-19 to 2012-04-02,448.86,0.30,8.438010,5.470195,0.004938,0.000193,148.197469,0.148197,123.00
MAC000205.csv,7,2012-09-23 to 2012-11-04,492.14,0.40,8.531323,2.522829,0.002475,0.000158,147.637229,0.147637,116.00
MAC004539.csv,3,2012-04-27 to 2012-06-09,231.60,0.40,8.205129,1.841557,0.002475,0.000158,147.637229,0.147637,116.00
MAC000186.csv,9,2012-12-16 to 2013-01-28,195.99,0.50,7.848352,1.770131,0.000000,0.000000,14.832863,0.014833,126.00
MAC000193.csv,7,2012-09-22 to 2012-11-03,569.38,0.50,8.722712,3.020784,0.000000,0.000000,14.832863,0.014833,126.00
MAC000166.csv,8,2012-10-30 to 2012-12-12,423.05,0.10,8.905603,6.160075,0.010037,0.000157,153.111110,0.153111,118.00
MAC000211.csv,1,2012-01-12 to 2012-02-23,447.63,0.30,8.638371,5.641049,0.004938,0.000193,148.197469,0.148197,123.00
MAC000252.csv,7,2012-09-27 to 2012-11-08,886.98,0.50,8.769611,2.784424,0.000000,0.000000,14.832863,0.014833,126.00
MAC000049.csv,9,2012-12-26 to 2013-02-07,1633.76,0.60,9.484247,3.845170,0.000000,0.000000,14.798131,0.014798,113.00
MAC000174.csv,4,2012-05-14 to 2012-06-25,834.98,0.90,9.289123,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000185.csv,5,2012-06-26 to 2012-08-09,215.61,0.90,7.283755,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000222.csv,9,2012-12-19 to 2013-01-31,537.67,0.10,8.009497,5.191220,0.010037,0.000157,153.111110,0.153111,118.00
MAC000246.csv,1,2012-01-15 to 2012-02-26,542.34,0.30,8.706491,5.918815,0.004938,0.000193,148.197469,0.148197,123.00
MAC000151.csv,3,2012-03-30 to 2012-05-12,151.15,0.40,7.622856,1.342535,0.002475,0.000158,147.637229,0.147637,116.00
MAC000180.csv,3,2012-04-02 to 2012-05-15,453.34,0.40,8.416864,2.304352,0.002475,0.000158,147.637229,0.147637,116.00
MAC000185.csv,2,2012-02-19 to 2012-04-02,263.04,0.40,7.390895,2.116497,0.002475,0.000158,147.637229,0.147637,116.00
MAC000203.csv,3,2012-04-05 to 2012-05-18,282.76,0.50,8.528819,1.930226,0.000000,0.000000,14.832863,0.014833,126.00
MAC000069.csv,3,2012-04-15 to 2012-05-28,437.11,0.60,8.348662,1.337070,0.000000,0.000000,14.798131,0.014798,113.00
MAC000162.csv,2,2012-02-17 to 2012-03-31,216.14,0.70,8.113712,1.278106,0.000000,0.000000,14.794535,0.014795,98.00
MAC000194.csv,0,2011-11-28 to 2012-01-10,386.99,0.10,8.039531,5.300860,0.010037,0.000157,153.111110,0.153111,118.00
MAC000193.csv,2,2012-02-21 to 2012-04-04,662.90,0.50,8.709097,3.172206,0.000000,0.000000,14.832863,0.014833,126.00
MAC000244.csv,0,2011-12-02 to 2012-01-14,311.36,0.60,7.945093,0.693181,0.000000,0.000000,14.798131,0.014798,113.00
MAC000255.csv,8,2012-11-08 to 2012-12-21,740.56,0.70,8.976238,2.046450,0.000000,0.000000,14.794535,0.014795,98.00
MAC000256.csv,9,2012-12-23 to 2013-02-04,1406.98,0.70,9.392671,2.595371,0.000000,0.000000,14.794535,0.014795,98.00
MAC000024.csv,5,2012-07-08 to 2012-08-20,348.74,0.80,8.494277,0.020393,0.000000,0.000000,14.854397,0.014854,93.00
MAC000177.csv,2,2012-02-19 to 2012-04-02,356.73,0.80,8.406463,0.020393,0.000000,0.000000,14.854397,0.014854,93.00
MAC000194.csv,6,2012-08-10 to 2012-09-22,383.12,0.80,8.436201,0.011174,0.000000,0.000000,14.854397,0.014854,93.00
MAC000152.csv,5,2012-06-23 to 2012-08-05,400.09,0.10,8.566621,5.883845,0.010037,0.000157,153.111110,0.153111,118.00
MAC000187.csv,4,2012-05-17 to 2012-06-28,279.36,0.40,8.183792,2.210344,0.002475,0.000158,147.637229,0.147637,116.00
MAC000253.csv,5,2012-07-03 to 2012-08-15,420.91,0.60,8.685548,2.269854,0.000000,0.000000,14.798131,0.014798,113.00
MAC000238.csv,5,2012-07-02 to 2012-08-14,367.04,0.70,8.496902,1.177285,0.000000,0.000000,14.794535,0.014795,98.00
MAC000155.csv,1,2012-01-05 to 2012-02-16,664.76,0.80,9.089948,0.011174,0.000000,0.000000,14.854397,0.014854,93.00
MAC000272.csv,4,2012-05-25 to 2012-07-06,336.15,0.80,8.272854,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000190.csv,6,2012-08-10 to 2012-09-22,285.81,0.90,8.039686,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000167.csv,0,2011-11-24 to 2012-01-06,37.78,0.20,3.050361,2.152385,0.007513,0.000194,150.174340,0.150174,107.00
MAC000178.csv,9,2012-12-14 to 2013-01-26,455.95,0.30,8.630421,5.508615,0.004938,0.000193,148.197469,0.148197,123.00
MAC000017.csv,9,2012-12-24 to 2013-02-05,357.47,0.40,8.544587,2.355897,0.002475,0.000158,147.637229,0.147637,116.00
MAC000238.csv,8,2012-11-07 to 2012-12-20,445.66,0.40,8.784300,2.436804,0.002475,0.000158,147.637229,0.147637,116.00
MAC000199.csv,5,2012-06-29 to 2012-08-10,230.47,0.50,7.898572,0.991804,0.000000,0.000000,14.832863,0.014833,126.00
MAC000192.csv,8,2012-11-03 to 2012-12-16,339.41,0.70,8.367946,1.847911,0.000000,0.000000,14.794535,0.014795,98.00
MAC000209.csv,6,2012-08-12 to 2012-09-24,119.59,0.70,7.308996,0.532497,0.000000,0.000000,14.794535,0.014795,98.00
MAC000178.csv,0,2011-11-26 to 2012-01-08,760.48,0.10,9.184943,6.759208,0.010037,0.000157,153.111110,0.153111,118.00
MAC000274.csv,2,2012-02-29 to 2012-04-12,1651.30,0.20,9.571754,7.447762,0.007513,0.000194,150.174340,0.150174,107.00
MAC000205.csv,0,2011-11-29 to 2012-01-11,530.95,0.40,8.905498,2.713914,0.002475,0.000158,147.637229,0.147637,116.00
MAC000153.csv,0,2011-11-23 to 2012-01-05,1598.12,0.50,9.626902,3.914723,0.000000,0.000000,14.832863,0.014833,126.00
MAC000214.csv,4,2012-05-19 to 2012-06-30,309.23,0.60,8.546916,1.812338,0.000000,0.000000,14.798131,0.014798,113.00
MAC000258.csv,4,2012-05-24 to 2012-07-05,328.04,0.60,8.426230,1.947449,0.000000,0.000000,14.798131,0.014798,113.00
MAC000159.csv,3,2012-03-31 to 2012-05-13,532.14,0.70,8.488697,1.687919,0.000000,0.000000,14.794535,0.014795,98.00
MAC000153.csv,5,2012-06-23 to 2012-08-05,794.75,0.20,8.924028,6.307532,0.007513,0.000194,150.174340,0.150174,107.00
MAC000199.csv,8,2012-11-04 to 2012-12-16,271.47,0.20,8.115245,4.999677,0.007513,0.000194,150.174340,0.150174,107.00
MAC000173.csv,5,2012-06-25 to 2012-08-07,193.22,0.40,7.804407,1.483250,0.002475,0.000158,147.637229,0.147637,116.00
MAC000230.csv,5,2012-07-01 to 2012-08-13,422.41,0.40,8.410230,2.345466,0.002475,0.000158,147.637229,0.147637,116.00
MAC000209.csv,7,2012-09-24 to 2012-11-05,116.01,0.50,7.295454,1.049999,0.000000,0.000000,14.832863,0.014833,126.00
MAC000256.csv,4,2012-05-24 to 2012-07-05,634.49,0.50,8.790087,2.510830,0.000000,0.000000,14.832863,0.014833,126.00
MAC000047.csv,8,2012-11-13 to 2012-12-26,256.35,0.60,7.719404,0.917491,0.000000,0.000000,14.798131,0.014798,113.00
MAC000203.csv,8,2012-11-05 to 2012-12-17,286.75,0.70,8.532174,1.487613,0.000000,0.000000,14.794535,0.014795,98.00
MAC000044.csv,7,2012-10-02 to 2012-11-13,732.76,0.20,9.099541,6.679203,0.007513,0.000194,150.174340,0.150174,107.00
MAC000258.csv,9,2012-12-23 to 2013-02-04,381.11,0.20,8.572343,5.695803,0.007513,0.000194,150.174340,0.150174,107.00
MAC000046.csv,6,2012-08-20 to 2012-10-02,466.19,0.30,8.845102,5.908439,0.004938,0.000193,148.197469,0.148197,123.00
MAC000152.csv,9,2012-12-11 to 2013-01-23,547.29,0.30,9.083122,6.229373,0.004938,0.000193,148.197469,0.148197,123.00
MAC000180.csv,6,2012-08-08 to 2012-09-20,311.94,0.40,8.190580,1.998712,0.002475,0.000158,147.637229,0.147637,116.00
MAC000179.csv,9,2012-12-14 to 2013-01-26,390.75,0.50,8.641080,1.946458,0.000000,0.000000,14.832863,0.014833,126.00
MAC000162.csv,5,2012-06-24 to 2012-08-06,233.51,0.60,8.206333,1.251060,0.000000,0.000000,14.798131,0.014798,113.00
MAC000271.csv,1,2012-01-17 to 2012-02-28,409.55,0.60,8.637501,1.742017,0.000000,0.000000,14.798131,0.014798,113.00
MAC000214.csv,4,2012-05-19 to 2012-06-30,309.23,0.10,8.546916,5.697364,0.010037,0.000157,153.111110,0.153111,118.00
MAC000198.csv,4,2012-05-17 to 2012-06-28,176.60,0.20,8.091929,5.076012,0.007513,0.000194,150.174340,0.150174,107.00
MAC000166.csv,3,2012-03-31 to 2012-05-13,486.46,0.40,9.034189,2.522369,0.002475,0.000158,147.637229,0.147637,116.00
MAC000033.csv,0,2011-12-07 to 2012-01-19,323.82,0.50,8.551923,1.784034,0.000000,0.000000,14.832863,0.014833,126.00
MAC000108.csv,6,2012-08-25 to 2012-10-07,139.52,0.90,7.432312,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000155.csv,6,2012-08-05 to 2012-09-17,581.68,0.90,9.028644,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000243.csv,4,2012-05-21 to 2012-07-02,490.15,0.90,8.937031,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000066.csv,9,2012-12-27 to 2013-02-08,381.79,0.10,7.426495,4.403729,0.010037,0.000157,153.111110,0.153111,118.00
MAC000191.csv,2,2012-02-21 to 2012-04-04,566.51,0.10,8.469753,6.023125,0.010037,0.000157,153.111110,0.153111,118.00
MAC000158.csv,6,2012-08-06 to 2012-09-17,149.74,0.40,7.579706,1.249869,0.002475,0.000158,147.637229,0.147637,116.00
MAC000272.csv,7,2012-09-30 to 2012-11-11,474.60,0.40,8.803968,2.525629,0.002475,0.000158,147.637229,0.147637,116.00
MAC000169.csv,5,2012-06-24 to 2012-08-06,258.76,0.50,7.540573,1.388663,0.000000,0.000000,14.832863,0.014833,126.00
MAC000198.csv,6,2012-08-10 to 2012-09-22,247.29,0.50,8.295289,2.067369,0.000000,0.000000,14.832863,0.014833,126.00
MAC000169.csv,6,2012-08-06 to 2012-09-18,270.20,0.60,7.924784,1.845820,0.000000,0.000000,14.798131,0.014798,113.00
MAC000191.csv,1,2012-01-10 to 2012-02-21,1113.67,0.60,9.089297,3.218512,0.000000,0.000000,14.798131,0.014798,113.00
MAC000272.csv,9,2012-12-24 to 2013-02-05,624.32,0.10,8.955931,6.476218,0.010037,0.000157,153.111110,0.153111,118.00
MAC000017.csv,4,2012-05-25 to 2012-07-06,235.20,0.20,8.141938,5.013157,0.007513,0.000194,150.174340,0.150174,107.00
MAC000258.csv,0,2011-12-05 to 2012-01-17,414.87,0.30,8.678859,5.703183,0.004938,0.000193,148.197469,0.148197,123.00
MAC000186.csv,5,2012-06-28 to 2012-08-10,115.71,0.40,7.097231,1.311361,0.002475,0.000158,147.637229,0.147637,116.00
MAC000274.csv,8,2012-11-11 to 2012-12-24,2246.83,0.40,9.556611,3.848223,0.002475,0.000158,147.637229,0.147637,116.00
MAC000179.csv,4,2012-05-15 to 2012-06-26,374.78,0.50,8.565663,1.848988,0.000000,0.000000,14.832863,0.014833,126.00
MAC000230.csv,3,2012-04-07 to 2012-05-20,418.04,0.60,8.727335,2.370713,0.000000,0.000000,14.798131,0.014798,113.00
MAC000033.csv,0,2011-12-07 to 2012-01-19,323.82,0.70,8.551923,1.375795,0.000000,0.000000,14.794535,0.014795,98.00
MAC000151.csv,0,2011-11-23 to 2012-01-05,173.32,0.10,7.939876,4.918374,0.010037,0.000157,153.111110,0.153111,118.00
MAC000158.csv,3,2012-03-31 to 2012-05-12,172.60,0.30,7.706111,4.451943,0.004938,0.000193,148.197469,0.148197,123.00
MAC000145.csv,1,2012-01-05 to 2012-02-16,527.37,0.50,8.951805,2.405244,0.000000,0.000000,14.832863,0.014833,126.00
MAC000226.csv,2,2012-02-24 to 2012-04-07,586.60,0.50,9.106960,2.834668,0.000000,0.000000,14.832863,0.014833,126.00
MAC000177.csv,4,2012-05-15 to 2012-06-26,265.98,0.80,8.121131,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000189.csv,9,2012-12-16 to 2013-01-28,877.54,0.80,9.147997,0.170721,0.000000,0.000000,14.854397,0.014854,93.00
MAC000238.csv,4,2012-05-21 to 2012-07-02,357.08,0.10,8.394732,5.519305,0.010037,0.000157,153.111110,0.153111,118.00
MAC000055.csv,5,2012-07-09 to 2012-08-21,500.25,0.20,8.563257,5.630796,0.007513,0.000194,150.174340,0.150174,107.00
MAC000238.csv,5,2012-07-02 to 2012-08-14,367.04,0.20,8.496902,5.446261,0.007513,0.000194,150.174340,0.150174,107.00
MAC000046.csv,4,2012-05-27 to 2012-07-08,489.18,0.50,8.969774,2.593031,0.000000,0.000000,14.832863,0.014833,126.00
MAC000186.csv,1,2012-01-10 to 2012-02-21,310.61,0.50,8.593467,2.120558,0.000000,0.000000,14.832863,0.014833,126.00
MAC000179.csv,5,2012-06-26 to 2012-08-08,388.49,0.70,8.604391,1.364615,0.000000,0.000000,14.794535,0.014795,98.00
MAC000192.csv,7,2012-09-22 to 2012-11-03,323.61,0.70,8.124007,1.740794,0.000000,0.000000,14.794535,0.014795,98.00
MAC000258.csv,3,2012-04-11 to 2012-05-24,345.00,0.70,8.483354,1.819269,0.000000,0.000000,14.794535,0.014795,98.00
MAC000199.csv,9,2012-12-16 to 2013-01-28,282.82,0.10,8.205078,5.280662,0.010037,0.000157,153.111110,0.153111,118.00
MAC000209.csv,2,2012-02-23 to 2012-04-06,116.87,0.10,7.585516,4.372335,0.010037,0.000157,153.111110,0.153111,118.00
MAC000024.csv,6,2012-08-20 to 2012-10-02,444.01,0.40,7.918235,2.263656,0.002475,0.000158,147.637229,0.147637,116.00
MAC000170.csv,9,2012-12-13 to 2013-01-25,583.47,0.40,9.095644,2.924273,0.002475,0.000158,147.637229,0.147637,116.00
MAC000239.csv,5,2012-07-02 to 2012-08-14,295.04,0.50,8.295509,1.390511,0.000000,0.000000,14.832863,0.014833,126.00
MAC000033.csv,5,2012-07-07 to 2012-08-19,277.66,0.60,8.241296,1.201398,0.000000,0.000000,14.798131,0.014798,113.00
MAC000034.csv,3,2012-04-13 to 2012-05-26,1066.92,0.70,9.102041,2.578282,0.000000,0.000000,14.794535,0.014795,98.00
MAC000211.csv,8,2012-11-05 to 2012-12-18,356.50,0.70,8.285062,1.811246,0.000000,0.000000,14.794535,0.014795,98.00
MAC000177.csv,5,2012-06-26 to 2012-08-08,293.17,0.30,8.021902,4.854332,0.004938,0.000193,148.197469,0.148197,123.00
MAC000015.csv,9,2012-12-24 to 2013-02-05,490.27,0.50,8.514173,2.267168,0.000000,0.000000,14.832863,0.014833,126.00
MAC000192.csv,1,2012-01-10 to 2012-02-21,310.11,0.70,8.250155,1.720661,0.000000,0.000000,14.794535,0.014795,98.00
MAC000271.csv,8,2012-11-10 to 2012-12-23,366.90,0.70,8.675382,1.596023,0.000000,0.000000,14.794535,0.014795,98.00
MAC000191.csv,1,2012-01-10 to 2012-02-21,1113.67,0.80,9.089297,0.521222,0.000000,0.000000,14.854397,0.014854,93.00
MAC000271.csv,9,2012-12-23 to 2013-02-04,420.92,0.80,8.830195,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000246.csv,9,2012-12-21 to 2013-02-02,996.92,0.90,9.372072,0.085674,0.000000,0.000000,14.839457,0.014839,142.00
MAC000258.csv,5,2012-07-05 to 2012-08-17,309.28,0.10,8.335030,5.486508,0.010037,0.000157,153.111110,0.153111,118.00
MAC000163.csv,8,2012-10-30 to 2012-12-12,499.27,0.20,8.696241,5.998376,0.007513,0.000194,150.174340,0.150174,107.00
MAC000252.csv,5,2012-07-03 to 2012-08-15,614.40,0.50,7.467222,1.343921,0.000000,0.000000,14.832863,0.014833,126.00
MAC000171.csv,9,2012-12-13 to 2013-01-25,150.96,0.80,7.376846,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000158.csv,1,2012-01-06 to 2012-02-17,187.65,0.90,7.125086,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000163.csv,1,2012-01-06 to 2012-02-17,671.71,0.30,9.098144,6.428193,0.004938,0.000193,148.197469,0.148197,123.00
MAC000159.csv,0,2011-11-24 to 2012-01-06,667.67,0.40,8.788828,2.814004,0.002475,0.000158,147.637229,0.147637,116.00
MAC000199.csv,9,2012-12-16 to 2013-01-28,282.82,0.40,8.205078,1.682047,0.002475,0.000158,147.637229,0.147637,116.00
MAC000230.csv,4,2012-05-20 to 2012-07-01,392.53,0.40,8.400465,2.209906,0.002475,0.000158,147.637229,0.147637,116.00
MAC000186.csv,3,2012-04-04 to 2012-05-17,105.99,0.60,7.026382,0.945108,0.000000,0.000000,14.798131,0.014798,113.00
MAC000272.csv,0,2011-12-06 to 2012-01-18,505.12,0.60,8.870629,2.441747,0.000000,0.000000,14.798131,0.014798,113.00
MAC000219.csv,4,2012-05-19 to 2012-06-30,282.26,0.80,8.278217,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000178.csv,7,2012-09-20 to 2012-11-01,413.32,0.90,8.386124,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000176.csv,6,2012-08-07 to 2012-09-19,281.58,0.30,8.399684,5.000174,0.004938,0.000193,148.197469,0.148197,123.00
MAC000055.csv,3,2012-04-15 to 2012-05-28,496.59,0.60,8.362850,1.763289,0.000000,0.000000,14.798131,0.014798,113.00
MAC000186.csv,1,2012-01-10 to 2012-02-21,310.61,0.60,8.593467,1.925156,0.000000,0.000000,14.798131,0.014798,113.00
MAC000244.csv,9,2012-12-20 to 2013-02-01,290.40,0.60,7.964118,0.634072,0.000000,0.000000,14.798131,0.014798,113.00
MAC000255.csv,7,2012-09-27 to 2012-11-08,763.40,0.20,8.946635,6.263936,0.007513,0.000194,150.174340,0.150174,107.00
MAC000238.csv,7,2012-09-26 to 2012-11-07,393.49,0.30,8.622570,5.535445,0.004938,0.000193,148.197469,0.148197,123.00
MAC000221.csv,4,2012-05-20 to 2012-07-01,456.65,0.40,8.465897,2.502337,0.002475,0.000158,147.637229,0.147637,116.00
MAC000163.csv,0,2011-11-24 to 2012-01-06,608.91,0.50,9.076588,3.006165,0.000000,0.000000,14.832863,0.014833,126.00
MAC000190.csv,6,2012-08-10 to 2012-09-22,285.81,0.50,8.039686,1.357295,0.000000,0.000000,14.832863,0.014833,126.00
MAC000033.csv,2,2012-03-01 to 2012-04-13,366.77,0.80,8.738787,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000211.csv,2,2012-02-23 to 2012-04-06,379.15,0.90,8.395871,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000034.csv,0,2011-12-07 to 2012-01-19,1601.76,0.10,9.220581,7.075296,0.010037,0.000157,153.111110,0.153111,118.00
MAC000214.csv,7,2012-09-24 to 2012-11-05,313.32,0.10,8.767712,5.909014,0.010037,0.000157,153.111110,0.153111,118.00
MAC000174.csv,8,2012-10-31 to 2012-12-13,871.08,0.20,9.280198,6.828573,0.007513,0.000194,150.174340,0.150174,107.00
MAC000192.csv,8,2012-11-03 to 2012-12-16,339.41,0.20,8.367946,5.403747,0.007513,0.000194,150.174340,0.150174,107.00
MAC000188.csv,3,2012-04-04 to 2012-05-17,181.47,0.90,8.152472,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000186.csv,6,2012-08-10 to 2012-09-22,108.84,0.30,7.012173,3.557116,0.004938,0.000193,148.197469,0.148197,123.00
MAC000066.csv,2,2012-03-03 to 2012-04-15,311.76,0.40,7.455572,1.408354,0.002475,0.000158,147.637229,0.147637,116.00
MAC000034.csv,5,2012-07-07 to 2012-08-19,286.92,0.50,8.271964,1.256243,0.000000,0.000000,14.832863,0.014833,126.00
MAC000175.csv,0,2011-11-25 to 2012-01-07,342.84,0.50,8.169702,1.426729,0.000000,0.000000,14.832863,0.014833,126.00
MAC000188.csv,1,2012-01-10 to 2012-02-21,186.15,0.50,8.124456,1.683607,0.000000,0.000000,14.832863,0.014833,126.00
MAC000151.csv,2,2012-02-16 to 2012-03-30,164.42,0.90,7.743189,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000219.csv,2,2012-02-23 to 2012-04-06,291.07,0.90,8.197910,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000173.csv,0,2011-11-25 to 2012-01-07,305.63,0.10,8.424189,5.599936,0.010037,0.000157,153.111110,0.153111,118.00
MAC000175.csv,4,2012-05-14 to 2012-06-25,318.83,0.10,8.062872,4.974755,0.010037,0.000157,153.111110,0.153111,118.00
MAC000047.csv,6,2012-08-20 to 2012-10-02,225.84,0.60,7.449799,0.933565,0.000000,0.000000,14.798131,0.014798,113.00
MAC000150.csv,7,2012-09-17 to 2012-10-29,366.22,0.70,8.030562,1.698579,0.000000,0.000000,14.794535,0.014795,98.00
MAC000066.csv,2,2012-03-03 to 2012-04-15,311.76,0.80,7.455572,0.000000,0.000000,0.000000,14.854397,0.014854,93.00
MAC000255.csv,3,2012-04-09 to 2012-05-22,709.90,0.90,8.886511,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000258.csv,3,2012-04-11 to 2012-05-24,345.00,0.90,8.483354,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000271.csv,6,2012-08-17 to 2012-09-29,341.26,0.90,8.465482,0.000000,0.000000,0.000000,14.839457,0.014839,142.00
MAC000194.csv,6,2012-08-10 to 2012-09-22,383.12,0.10,8.436201,5.684739,0.010037,0.000157,153.111110,0.153111,118.00
MAC000203.csv,9,2012-12-17 to 2013-01-29,290.02,0.10,8.586498,5.676036,0.010037,0.000157,153.111110,0.153111,118.00
MAC000253.csv,6,2012-08-15 to 2012-09-27,471.10,0.20,8.794940,5.975471,0.007513,0.000194,150.174340,0.150174,107.00
MAC000214.csv,1,2012-01-12 to 2012-02-23,341.82,0.30,8.675911,5.613832,0.004938,0.000193,148.197469,0.148197,123.00
MAC000175.csv,3,2012-04-01 to 2012-05-14,349.66,0.40,8.165501,1.560378,0.002475,0.000158,147.637229,0.147637,116.00
